semantic_type,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,equivalent_ids
anatomy,UBERON:0001842,posterior semicircular canal,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17296,posterior semicircular canal,biolink:AnatomicalEntity,UBERON:0001842|UMLS:C0229454|UMLS:C1288300|NCIT:C33378|AAO:0000420|EHDAA2:0001489|EHDAA:7796|EMAPA:17296|FMA:60190|FMA:61126|MA:0001209|SCTID:279762003|SNOMEDCT:367569002|SNOMEDCT:49360001|TAO:0000262|Wikipedia:Posterior_semicircular_canal|ZFA:0000262
anatomy,UBERON:0001843,lateral semicircular canal,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17821,lateral semicircular canal,biolink:AnatomicalEntity,UBERON:0001843|EHDAA2:0000920|EHDAA:7790|EMAPA:17821|MA:0001208|SCTID:279761005|TAO:0000220|Wikipedia:Lateral_semicircular_canal|ZFA:0000220
anatomy,UBERON:0001844,cochlea,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17597,cochlea,biolink:AnatomicalEntity,UBERON:0001844|UMLS:C0009195|UMLS:C1278895|MESH:D003051|NCIT:C12395|AAO:0000253|BIRNLEX:1190|EFO:0000357|EMAPA:17597|EV:0100363|FMA:60201|GAID:724|MA:0000240|MAT:0000144|MIAA:0000144|NIFSTD_RETIRED:birnlex_883|SCTID:181187008|SNOMEDCT:181187008|SNOMEDCT:80169004|TAO:0000374|VHOG:0000691|Wikipedia:Cochlea|XAO:0000197|ZFA:0000374
anatomy,UBERON:0001845,perilymph,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36549,perilymph,biolink:AnatomicalEntity,UBERON:0001845|UMLS:C0031059|MESH:D010498|NCIT:C33297|EMAPA:36549|ZFA:0005413|GAID:1185|MA:0002529|TAO:0005413|Wikipedia:Perilymph
anatomy,UBERON:0001846,internal ear,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16194,inner ear,biolink:AnatomicalEntity,UBERON:0001846|UMLS:C0022889|UMLS:C1268973|MESH:D007758|NCIT:C12499|AAO:0000238|BIRNLEX:1196|EFO:0001363|EHDAA2:0000831|EHDAA:504|EMAPA:16194|EV:0100361|FMA:60909|GAID:871|MA:0000237|MAT:0000145|MIAA:0000145|SCTID:181189006|SCTID:304982002|SNOMEDCT:181189006|SNOMEDCT:22945000|SNOMEDCT:302462009|TAO:0000217|VHOG:0000284|Wikipedia:Internal_ear|XAO:0000192|ZFA:0000217|galen:InnerEar
anatomy,UBERON:0001848,auricular cartilage,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35158,pinna cartilage,biolink:AnatomicalEntity,UBERON:0001848|EMAPA:35158|MA:0001227|SCTID:279627003
anatomy,UBERON:0001850,lacrimal drainage system,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19245,lacrimal drainage system,biolink:AnatomicalEntity,UBERON:0001850|EMAPA:19245|MA:0001295|SCTID:280426002
anatomy,UBERON:0001852,endolymph,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36548,endolymph,biolink:AnatomicalEntity,UBERON:0001852|UMLS:C0014166|MESH:D004710|NCIT:C32513|EMAPA:36548|ZFA:0005414|GAID:1184|MA:0002528|TAO:0005414|Wikipedia:Endolymph
anatomy,UBERON:0001853,utricle of membranous labyrinth,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17293,utricle,biolink:AnatomicalEntity,UBERON:0001853|UMLS:C0042158|NCIT:C33844|AAO:0000625|AAO:0011109|EHDAA2:0002153|EHDAA:4726|EMAPA:17293|EV:0100368|FMA:61113|MA:0000247|SCTID:279817006|SNOMEDCT:81955007|TAO:0000700|VHOG:0000289|Wikipedia:Utricle_(ear)|XAO:0000195|ZFA:0000700
anatomy,UBERON:0001854,saccule of membranous labyrinth,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17290,saccule,biolink:AnatomicalEntity,UBERON:0001854|UMLS:C0036029|NCIT:C33503|AAO:0000550|EHDAA2:0001769|EHDAA:4712|EMAPA:17290|EV:0100369|FMA:61116|MA:0000246|SCTID:279827000|SNOMEDCT:54458009|TAO:0000428|VHOG:0000374|Wikipedia:Saccule|XAO:0000196|ZFA:0000428
anatomy,UBERON:0001855,cochlear duct of membranous labyrinth,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17598,cochlear duct,biolink:AnatomicalEntity,UBERON:0001855|UMLS:C1281166|UMLS:C1323110|MESH:D003053|NCIT:C32335|BIRNLEX:2562|EHDAA2:0000262|EHDAA:4718|EMAPA:17598|FMA:61119|FMA:79789|GAID:874|MA:0000243|SCTID:279849006|SNOMEDCT:279849006|SNOMEDCT:39831001|VHOG:0000507|Wikipedia:Cochlear_duct
anatomy,UBERON:0001856,semicircular duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32830,semicircular duct,biolink:AnatomicalEntity,UBERON:0001856|UMLS:C1323109|MESH:D054776|NCIT:C33528|EMAPA:32830|FMA:61122|FMA:71880|MA:0000251|SCTID:279833009|SNOMEDCT:81468006|VHOG:0000238
anatomy,UBERON:0001857,anterior semicircular duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37411,anterior semicircular duct,biolink:AnatomicalEntity,UBERON:0001857|EMAPA:37411|MA:0001211|SCTID:279836001|VHOG:0000246
anatomy,UBERON:0001858,posterior semicircular duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37413,posterior semicircular duct,biolink:AnatomicalEntity,UBERON:0001858|EMAPA:37413|MA:0001214|SCTID:279835002|VHOG:0000248
anatomy,UBERON:0001859,lateral semicircular duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37412,lateral semicircular duct,biolink:AnatomicalEntity,UBERON:0001859|EMAPA:37412|MA:0001213|SCTID:279834003|VHOG:0000247|Wikipedia:Lateral_semicircular_duct
anatomy,UBERON:0001860,endolymphatic duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18580,endolymphatic duct,biolink:AnatomicalEntity,UBERON:0001860|UMLS:C0014167|MESH:D004711|AAO:0000135|EMAPA:18580|FMA:61246|GAID:886|MA:0001187|SCTID:362567008|SNOMEDCT:78539006|TAO:0002194|Wikipedia:Endolymphatic_duct|ZFA:0001705
anatomy,UBERON:0001861,ductus reuniens,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17287,ductus reuniens,biolink:AnatomicalEntity,UBERON:0001861|EMAPA:17287|MA:0000244|SCTID:279805009|Wikipedia:Canalis_reuniens_of_Hensen
anatomy,UBERON:0001862,vestibular labyrinth,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17286,inner ear vestibular component,biolink:AnatomicalEntity,UBERON:0001862|UMLS:C0042606|UMLS:C1735318|MESH:D014722|NCIT:C33871|EHDAA2:0000832|EHDAA:4706|EMAPA:17286|FMA:20192|FMA:61255|MA:0000245|SNOMEDCT:181188003|Wikipedia:Inner_ear|XAO:0004145
anatomy,UBERON:0001863,scala vestibuli,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35753,scala vestibuli,biolink:AnatomicalEntity,UBERON:0001863|UMLS:C0229511|MESH:D054738|EMAPA:35753|FMA:61269|MA:0001206|SCTID:362578000|SNOMEDCT:4394008|Wikipedia:Scala_vestibuli
anatomy,UBERON:0001864,scala tympani,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35752,scala tympani,biolink:AnatomicalEntity,UBERON:0001864|UMLS:C0036264|MESH:D012533|EMAPA:35752|FMA:61272|GAID:879|MA:0001205|SCTID:362579008|SNOMEDCT:81985002|Wikipedia:Scala_tympani
anatomy,UBERON:0001865,cartilaginous external acoustic tube,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37525,external auditory meatus cartilaginous part,biolink:AnatomicalEntity,UBERON:0001865|EMAPA:37525|MA:0001234
anatomy,UBERON:0001867,cartilage of external ear,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37706,outer ear cartilage,biolink:AnatomicalEntity,UBERON:0001867|UMLS:C0013445|MESH:D004425|NCIT:C49225|EMAPA:37706|FMA:61339|GAID:103|MA:0001886
anatomy,UBERON:0001868,skin of chest,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37279,chest skin,biolink:AnatomicalEntity,UBERON:0001868|EMAPA:37279|MA:0000553|SCTID:181496004
anatomy,UBERON:0001869,cerebral hemisphere,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16653,telencephalic vesicle,biolink:AnatomicalEntity,UBERON:0001869|UMLS:C0228174|UMLS:C0242202|MESH:D054022|NCIT:C12351|AAO:0010480|BIRNLEX:1042|DMBA:15739|EFO:0002521|EMAPA:16653|FMA:61817|MA:0000133|SCTID:278251007|SNOMEDCT:372073000|SNOMEDCT:83678007|VHOG:0001639|Wikipedia:Cerebral_hemisphere|galen:CerebralHemisphere
anatomy,UBERON:0001870,frontal cortex,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35357,frontal cortex,biolink:AnatomicalEntity,UBERON:0001870|EMAPA:35357|DHBA:10161|DMBA:16002|GAID:674|MA:0000905|NLXANAT:20090601|Wikipedia:Frontal_lobe
anatomy,UBERON:0001871,temporal lobe,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18797,temporal lobe,biolink:AnatomicalEntity,UBERON:0001871|UMLS:C0039485|UMLS:C1268978|MESH:D013702|NCIT:C12353|BIRNLEX:1160|DHBA:12139|EFO:0000917|EMAPA:18797|EV:0100169|FMA:312872|FMA:61825|GAID:635|HBA:4132|MAT:0000508|SCTID:180921000|SNOMEDCT:180921000|SNOMEDCT:78277001|Wikipedia:Temporal_lobe|neuronames:125
anatomy,UBERON:0001873,caudate nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18207,caudate nucleus,biolink:AnatomicalEntity,UBERON:0001873|UMLS:C0007461|MESH:D002421|NCIT:C12451|EMAPA:18207|FMA:61833|BIRNLEX:1373|BM:Tel-CA|DHBA:10334|DMBA:15855|EFO:0000907|EHDAA2:0004461|EV:0100185|GAID:670|HBA:4278|MA:0000894|MAT:0000513|PBA:10082|SCTID:279297002|SNOMEDCT:11000004|Wikipedia:Caudate_nucleus|neuronames:226
anatomy,UBERON:0001874,putamen,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35719,putamen,biolink:AnatomicalEntity,UBERON:0001874|UMLS:C0034169|MESH:D011699|NCIT:C12452|EMAPA:35719|FMA:61834|BIRNLEX:809|BM:Tel-Pu|DHBA:10338|DMBA:15857|EV:0100187|GAID:671|HBA:4287|MA:0000895|PBA:10086|SCTID:281512002|SNOMEDCT:89278009|VHOG:0001456|Wikipedia:Putamen|neuronames:230
anatomy,UBERON:0001875,globus pallidus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35380,globus pallidus,biolink:AnatomicalEntity,UBERON:0001875|UMLS:C0017651|MESH:D005917|NCIT:C12449|EMAPA:35380|FMA:61835|BIRNLEX:1234|DHBA:10342|EFO:0000905|EV:0100188|GAID:668|HBA:4293|MA:0000890|MAT:0000510|PBA:10097|SCTID:362361005|SNOMEDCT:14738005|Wikipedia:Globus_pallidus|neuronames:231
anatomy,UBERON:0001876,amygdala,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32672,amygdala,biolink:AnatomicalEntity,UBERON:0001876|UMLS:C0002708|MESH:D000679|NCIT:C12440|EMAPA:32672|FMA:61841|BIRNLEX:1241|BM:Tel-Am|DHBA:10361|EFO:0000252|EV:0100189|EV:0100190|GAID:616|HBA:4327|MA:0000887|MAT:0000289|MIAA:0000289|PBA:4002|SCTID:279404004|SNOMEDCT:4958002|VHOG:0001277|Wikipedia:Amygdala|neuronames:237
anatomy,UBERON:0001877,medial septal nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35553,medial septal nucleus,biolink:AnatomicalEntity,UBERON:0001877|UMLS:C0175233|EMAPA:35553|FMA:61879|BIRNLEX:1668|BM:Tel-Spt-SMN|DHBA:10351|DMBA:15764|HBA:4302|MA:0000935|MBA:564|Wikipedia:Medial_septal_nucleus|neuronames:262
anatomy,UBERON:0001878,septofimbrial nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35767,septofimbrial nucleus,biolink:AnatomicalEntity,UBERON:0001878|UMLS:C0694603|EMAPA:35767|FMA:61881|BIRNLEX:730|BM:SFN|DHBA:13032|DMBA:15780|MA:0000938|MBA:310|neuronames:264
anatomy,UBERON:0001879,nucleus of diagonal band,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35598,nucleus of diagonal band,biolink:AnatomicalEntity,UBERON:0001879|UMLS:C0175227|NCIT:C97342|EMAPA:35598|FMA:61882|BIRNLEX:719|DHBA:10354|EHDAA2:0004708|HBA:4309|MA:0000936|MBA:596|Wikipedia:Nucleus_of_diagonal_band|neuronames:265
anatomy,UBERON:0001880,bed nucleus of stria terminalis,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35169,bed nucleus of stria terminalis,biolink:AnatomicalEntity,UBERON:0001880|UMLS:C0228365|EMAPA:35169|FMA:61884|BIRNLEX:724|BM:BNST|DHBA:10384|EFO:0001971|HBA:4313|MA:0000925|MBA:351|SNOMEDCT:74089004|Wikipedia:Stria_terminalis#Bed_nucleus_of_the_stria_terminalis|XAO:0004541|neuronames:267
anatomy,UBERON:0001881,island of Calleja,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35452,islands of Calleja,biolink:AnatomicalEntity,UBERON:0001881|UMLS:C0262264|MESH:D020670|EMAPA:35452|FMA:61888|BIRNLEX:1113|BM:Tel-ISC|DHBA:10358|GAID:632|HBA:265504792|MA:0000977|MBA:481|PBA:10095|Wikipedia:Islands_of_Calleja|neuronames:276
anatomy,UBERON:0001882,nucleus accumbens,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32789,accumbens nucleus,biolink:AnatomicalEntity,UBERON:0001882|UMLS:C0028633|MESH:D009714|NCIT:C52733|EMAPA:32789|FMA:61889|BIRNLEX:727|BM:Ac|DHBA:10339|EFO:0000906|EHDAA2:0004707|GAID:672|HBA:4290|MA:0000892|MAT:0000512|MBA:56|PBA:10092|SCTID:427667007|SNOMEDCT:427667007|Wikipedia:Nucleus_accumbens|neuronames:277
anatomy,UBERON:0001883,olfactory tubercle,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35616,olfactory tubercle,biolink:AnatomicalEntity,UBERON:0001883|UMLS:C0917714|MESH:D066208|NCIT:C33371|EMAPA:35616|FMA:61891|BM:Tel-OLT|DHBA:10310|EHDAA2:0004701|EV:0100177|HBA:10145|MA:0000976|MBA:754|NLXANAT:1005037|PBA:10096|SNOMEDCT:44528007|VHOG:0001625|Wikipedia:Olfactory_tubercle
anatomy,UBERON:0001884,phrenic nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17813,phrenic nerve,biolink:AnatomicalEntity,UBERON:0001884|UMLS:C0031774|MESH:D010791|NCIT:C52813|EMAPA:17813|FMA:6191|EHDAA:4677|GAID:848|MA:0001170|SCTID:280344009|SNOMEDCT:50230006|VHOG:0000728|Wikipedia:Phrenic_nerve
anatomy,UBERON:0001885,dentate gyrus of hippocampal formation,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19037,dentate gyrus,biolink:AnatomicalEntity,UBERON:0001885|UMLS:C0152314|MESH:D018891|NCIT:C32452|BIRNLEX:1178|BM:Tel-DG|DHBA:10295|DMBA:16115|EFO:0001366|EMAPA:19037|FMA:61922|GAID:624|HBA:12891|MA:0000190|MBA:726|SCTID:279211002|SNOMEDCT:89081005|Wikipedia:Dentate_gyrus|neuronames:179
anatomy,UBERON:0001886,choroid plexus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32741,choroid plexus,biolink:AnatomicalEntity,UBERON:0001886|UMLS:C0008524|MESH:D002831|NCIT:C12694|EFO:0001915|EMAPA:32741|GAID:607|MA:0000823|MBA:108|SCTID:264450003|SNOMEDCT:80621003|TAO:0001443|VHOG:0001377|Wikipedia:Choroid_plexus|ZFA:0001443|neuronames:1377
anatomy,UBERON:0001887,internal capsule of telencephalon,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35437,cerebral internal capsule,biolink:AnatomicalEntity,UBERON:0001887|UMLS:C0152341|MESH:D020772|NCIT:C13082|EMAPA:35437|FMA:61950|BIRNLEX:1659|BM:IC|DHBA:10581|DMBA:17770|GAID:685|HBA:9263|MA:0002748|MBA:6|PBA:10102|SCTID:85637007|SNOMEDCT:85637007|Wikipedia:Internal_capsule
anatomy,UBERON:0001889,trunk of phrenic nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:37718,phrenic nerve trunk,biolink:AnatomicalEntity,UBERON:0001889|EMAPA:37718|EHDAA2:0001463|MA:0001177
anatomy,UBERON:0001890,forebrain,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16895,forebrain,biolink:AnatomicalEntity,UBERON:0001890|UMLS:C0085140|MESH:D016548|NCIT:C40185|AAO:0010147|BIRNLEX:1509|DHBA:10156|DMBA:15566|EFO:0000909|EHDAA2:0000556|EHDAA:3470|EMAPA:16895|FMA:61992|MA:0000170|MAT:0000105|MIAA:0000105|SCTID:362291003|TAO:0000109|VHOG:0000383|Wikipedia:Forebrain|XAO:0000011|ZFA:0000109|neuronames:27
anatomy,UBERON:0001891,midbrain,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16974,midbrain,biolink:AnatomicalEntity,UBERON:0001891|UMLS:C0025462|MESH:D008636|NCIT:C12510|AAO:0010149|BIRNLEX:1667|BM:MB|DHBA:10648|DMBA:16649|EFO:0000919|EHDAA2:0001162|EHDAA:3694|EMAPA:16974|EV:0100242|FMA:61993|HBA:9001|MA:0000207|MAT:0000106|MBA:313|MIAA:0000106|RETIRED_EHDAA2:0001104|SCTID:279099009|SNOMEDCT:61962009|TAO:0000128|VHOG:0000069|Wikipedia:Midbrain|XAO:0000014|ZFA:0000128|neuronames:462
anatomy,UBERON:0001892,rhombomere,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16148,future hindbrain,biolink:AnatomicalEntity,UBERON:0001892|DHBA:12664|EFO:0003617|EMAPA:16148|MAT:0000272|MIAA:0000272|RETIRED_EHDAA2:0000669|TAO:0001064|VHOG:0000672|Wikipedia:Rhombomere|XAO:0004079|ZFA:0001064
anatomy,UBERON:0001893,telencephalon,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16910,telencephalon,biolink:AnatomicalEntity,UBERON:0001893|UMLS:C0039452|MESH:D013687|AAO:0010479|BIRNLEX:1115|BM:Tel|DHBA:10158|EFO:0000912|EHDAA2:0001982|EMAPA:16910|EV:0100165|FMA:62000|GAID:621|HBA:4007|MA:0000183|MAT:0000421|MBA:567|MIAA:0000421|PBA:128011350|SCTID:263353005|SNOMEDCT:11628009|TAO:0000079|VHOG:0000283|Wikipedia:Telencephalon|XAO:0000012|ZFA:0000079|neuronames:31
anatomy,UBERON:0001894,diencephalon,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16896,diencephalon,biolink:AnatomicalEntity,UBERON:0001894|UMLS:C0012144|MESH:D004027|NCIT:C12456|AAO:0010481|BIRNLEX:1503|BM:Die|DHBA:10389|DMBA:16308|EFO:0000911|EHDAA2:0000385|EHDAA:1969|EHDAA:2645|EHDAA:3472|EMAPA:16896|EV:0100194|FMA:62001|GAID:618|HBA:4391|MA:0000171|MAT:0000420|MBA:1129|MIAA:0000420|PBA:128013010|SCTID:279328001|SNOMEDCT:87563008|TAO:0000101|VHOG:0000318|Wikipedia:Diencephalon|XAO:0000013|ZFA:0000101|neuronames:288
anatomy,UBERON:0001895,metencephalon,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17071,metencephalon,biolink:AnatomicalEntity,UBERON:0001895|UMLS:C0376353|UMLS:C1516904|MESH:D020540|NCIT:C32741|BIRNLEX:965|DHBA:10655|EHDAA2:0001149|EHDAA:5498|EMAPA:17071|FMA:62003|GAID:594|HBA:4833|MA:0000197|VHOG:0000741|Wikipedia:Metencephalon|neuronames:543
anatomy,UBERON:0001896,medulla oblongata,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17550,medulla oblongata,biolink:AnatomicalEntity,UBERON:0001896|UMLS:C0025148|UMLS:C1269575|MESH:D008526|NCIT:C12442|AAO:0010486|BIRNLEX:957|BM:Me|DMBA:17352|EFO:0000924|EHDAA2:0001088|EHDAA:7588|EMAPA:17550|EV:0100275|FMA:62004|GAID:590|MA:0000206|MAT:0000111|MAT:0000367|MBA:354|MIAA:0000111|SCTID:279104005|SNOMEDCT:26519002|SNOMEDCT:279104005|TAO:0000545|VHOG:0000181|Wikipedia:Bone_marrow_of_ovary_oblongata|XAO:0003100|ZFA:0000545|neuronames:698
anatomy,UBERON:0001897,dorsal plus ventral thalamus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17540,thalamus,biolink:AnatomicalEntity,UBERON:0001897|UMLS:C0039729|MESH:D013788|NCIT:C12459|AAO:0010483|BIRNLEX:954|DHBA:10390|DMBA:16376|EFO:0000910|EMAPA:17540|EV:0100195|FMA:62007|GAID:656|HBA:4392|MA:0000179|MAT:0000109|MBA:549|MIAA:0000109|PBA:128013014|SCTID:244433007|SNOMEDCT:42695009|TAO:0001215|VHOG:0000657|Wikipedia:Thalamus|ZFA:0001215|galen:Thalamus|neuronames:300
anatomy,UBERON:0001898,hypothalamus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17536,hypothalamus,biolink:AnatomicalEntity,UBERON:0001898|UMLS:C0020663|MESH:D007031|NCIT:C12458|AAO:0010484|BIRNLEX:734|BM:Die-Hy|DHBA:10467|EFO:0000107|EHDAA2:0000802|EHDAA:5446|EMAPA:17536|EV:0100225|FMA:62008|GAID:460|HBA:4540|MA:0000173|MAT:0000112|MBA:1097|MIAA:0000112|SCTID:264483005|SNOMEDCT:67923007|TAO:0000032|VHOG:0000179|Wikipedia:Hypothalamus|XAO:0004070|ZFA:0000032|galen:Hypothalamus
anatomy,UBERON:0001899,epithalamus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17532,epithalamus,biolink:AnatomicalEntity,UBERON:0001899|UMLS:C0152361|MESH:D019261|NCIT:C12457|AAO:0010482|BIRNLEX:1710|BM:Die-Epi|DHBA:10451|EFO:0000918|EHDAA2:0000448|EHDAA:5433|EMAPA:17532|EV:0100220|FMA:62009|GAID:455|HBA:4520|MA:0000172|MAT:0000422|MBA:958|MIAA:0000422|PBA:128013147|SCTID:281487003|SNOMEDCT:56198003|TAO:0000509|VHOG:0000178|Wikipedia:Epithalamus|ZFA:0000509
anatomy,UBERON:0001900,ventral thalamus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35915,prethalamus,biolink:AnatomicalEntity,UBERON:0001900|UMLS:C0152349|MESH:D020530|NCIT:C52731|BIRNLEX:708|BM:Die-VTh|DHBA:10461|DMBA:16310|EHDAA2:0004470|EMAPA:35915|EV:0100223|FMA:62010|GAID:653|HBA:4504|MA:0000181|SCTID:279332007|SNOMEDCT:36368009|TAO:0000458|Wikipedia:Subthalamus|ZFA:0000458|neuronames:434
anatomy,UBERON:0001901,epithelium of trachea,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16855,trachea epithelium,biolink:AnatomicalEntity,UBERON:0001901|UMLS:C1179002|NCIT:C33797|EHDAA2:0002069|EHDAA:5007|EMAPA:16855|FMA:62015|MA:0001862|VHOG:0001045
anatomy,UBERON:0001902,epithelium of small intestine,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35778,small intestine epithelium,biolink:AnatomicalEntity,UBERON:0001902|EMAPA:35778|MA:0001553|SCTID:45480009|TAO:0005127|ZFA:0005127
anatomy,UBERON:0001903,thalamic reticular nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35737,reticular thalamic nucleus,biolink:AnatomicalEntity,UBERON:0001903|EMAPA:35737|BIRNLEX:1721|BM:Die-VTh-R|DHBA:10464|EV:0100214|HBA:4506|MA:0000876|MBA:262|SCTID:279164008|Wikipedia:Thalamic_reticular_nucleus
anatomy,UBERON:0001904,habenula,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35386,habenula,biolink:AnatomicalEntity,UBERON:0001904|UMLS:C0152362|MESH:D019262|BIRNLEX:1611|EMAPA:35386|EV:0100222|FMA:62032|GAID:619|HBA:4522|MA:0000830|SCTID:362389008|SNOMEDCT:17879008|TAO:0000213|Wikipedia:Habenula|ZFA:0000213
anatomy,UBERON:0001905,pineal body,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18778,pineal gland,biolink:AnatomicalEntity,UBERON:0001905|UMLS:C0031939|MESH:D010870|NCIT:C12398|AAO:0010549|BIRNLEX:1184|BM:P|DHBA:10460|EFO:0000865|EHDAA2:0001466|EHDAA:7523|EMAPA:18778|EV:0100131|EV:0100221|FMA:62033|GAID:453|HBA:4532|MA:0000175|MAT:0000448|MBA:953|NLXANAT:1010009|SCTID:181126002|SNOMEDCT:45793000|TAO:0000019|VHOG:0000051|Wikipedia:Pineal_gland|XAO:0000160|ZFA:0000019|galen:PinealGland|neuronames:297
anatomy,UBERON:0001906,subthalamic nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35839,subthalamic nucleus,biolink:AnatomicalEntity,UBERON:0001906|UMLS:C0152355|MESH:D020531|NCIT:C12454|EMAPA:35839|FMA:62035|BM:Die-Sb|DHBA:10466|EFO:0001392|EV:0100224|GAID:655|HBA:4518|MA:0000877|MBA:470|NLXANAT:1010002|SCTID:361575000|Wikipedia:Subthalamic_nucleus|neuronames:435
anatomy,UBERON:0001907,zona incerta,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35930,zona incerta,biolink:AnatomicalEntity,UBERON:0001907|UMLS:C0152350|MESH:D065820|EMAPA:35930|FMA:62038|BM:Die-VTh-ZI|DHBA:10463|HBA:4507|MA:0000878|MBA:797|SCTID:369186007|SNOMEDCT:78066001|Wikipedia:Zona_incerta|neuronames:438
anatomy,UBERON:0001908,optic tract,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35617,optic tract,biolink:AnatomicalEntity,UBERON:0001908|UMLS:C0042829|UMLS:C0152405|MESH:D014795|MESH:D065866|NCIT:C33218|NCIT:C41445|EMAPA:35617|ZFA:0000252|FMA:62046|BIRNLEX:1684|BM:Tel-OT|DHBA:10589|DMBA:17785|GAID:735|HBA:9309|MA:0001099|MBA:125|SCTID:280952003|SNOMEDCT:53238003|TAO:0000252|VHOG:0001164|Wikipedia:Optic_tract|XAO:0004101|neuronames:460
anatomy,UBERON:0001909,habenular commissure,biolink:AnatomicalEntity,expanded,promoted,EMAPA:37875,habenular commissure,biolink:AnatomicalEntity,UBERON:0001909|UMLS:C0152363|EMAPA:37875|ZFA:0000359|FMA:62048|BIRNLEX:1609|BM:Die-Epi-HC|DHBA:10566|DMBA:17768|HBA:9227|MBA:611|SCTID:279335009|SNOMEDCT:6866008|TAO:0000359|Wikipedia:Habenular_commissure|neuronames:299
anatomy,UBERON:0001911,mammary gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17759,mammary gland,biolink:AnatomicalEntity,UBERON:0001911|UMLS:C0024659|UMLS:C0929301|MESH:D008321|MESH:D042361|NCIT:C12367|EFO:0000854|EMAPA:17759|EV:0100125|FMA:286452|FMA:57983|MA:0000145|MAT:0000073|MIAA:0000073|SCTID:361720005|SNOMEDCT:279009002|VHOG:0000398|Wikipedia:Mammary_gland
