pipeline,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,would_be_added,needs_biolink_registration,biolink_registration_note,equivalent_ids
disease,MONDO:0014405,STING-associated vasculopathy with onset in infancy,biolink:Disease,expanded,preexisting,GARD:12357,STING-associated vasculopathy with onset in infancy,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014405|DOID:0111457|OMIM:615934|orphanet:425120|UMLS:C4014722|MEDDRA:10088833|MEDDRA:10088872|NCIT:C177547|SNOMEDCT:711164003|MEDGEN:863159|GARD:12357|MIM:615934|ORDO:425120
disease,MONDO:0014413,orofaciodigital syndrome type 14,biolink:Disease,expanded,preexisting,GARD:13655,Orofaciodigital syndrome type 14,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014413|DOID:0060958|OMIM:615948|orphanet:434179|UMLS:C4706604|SNOMEDCT:763837007|MEDGEN:1635470|GARD:13655|MIM:615948|ORDO:434179
disease,MONDO:0014477,"developmental and epileptic encephalopathy, 26",biolink:Disease,expanded,preexisting,GARD:12391,"Developmental and epileptic encephalopathy, 26",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014477|DOID:0080461|OMIM:616056|UMLS:C4015119|NCIT:C175047|MEDGEN:863556|GARD:12391|MIM:616056
disease,MONDO:0014507,Catel-Manzke syndrome,biolink:Disease,expanded,preexisting,GARD:28,Catel-Manzke syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014507|DOID:0081122|OMIM:616145|orphanet:1388|UMLS:C1844887|MESH:C535347|MEDDRA:10083949|SNOMEDCT:722383001|MEDGEN:375536|GARD:28|MIM:616145|ORDO:1388|http://id.who.int/icd/entity/1023183031
disease,MONDO:0014557,ataxia - oculomotor apraxia type 4,biolink:Disease,expanded,preexisting,GARD:13111,Ataxia - oculomotor apraxia type 4,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014557|DOID:0081383|OMIM:616267|orphanet:459033|UMLS:C4225397|MEDGEN:902323|GARD:13111|MIM:616267|ORDO:459033
disease,MONDO:0014563,mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency,biolink:Disease,expanded,preexisting,GARD:13019,Mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014563|DOID:0070540|OMIM:616277|orphanet:653880|UMLS:C4225391|NCIT:C174218|MEDGEN:902729|GARD:13019|MIM:616277|ORDO:653880
disease,MONDO:0014569,lethal congenital contracture syndrome 7,biolink:Disease,expanded,preexisting,GARD:18564,Lethal congenital contracture syndrome 7,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014569|DOID:0061263|OMIM:616286|UMLS:C4225386|MEDGEN:894160|GARD:18564|MIM:616286
disease,MONDO:0014611,multiple mitochondrial dysfunctions syndrome 4,biolink:Disease,expanded,preexisting,GARD:17809,Multiple mitochondrial dysfunctions syndrome 4,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014611|DOID:0080136|OMIM:616370|orphanet:457406|UMLS:C4225348|SNOMEDCT:1208621008|MEDGEN:899010|GARD:17809|MIM:616370|ORDO:457406
disease,MONDO:0014637,DOCK2 deficiency,biolink:Disease,expanded,preexisting,GARD:12653,DOCK2 deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014637|DOID:0111951|OMIM:616433|orphanet:447737|UMLS:C4225328|NCIT:C176799|SNOMEDCT:1197479002|MEDGEN:901370|GARD:12653|MIM:616433|ORDO:447737|SNOMEDCT_US_2025_09_01:1197479002
disease,MONDO:0014647,"developmental and epileptic encephalopathy, 50",biolink:Disease,expanded,preexisting,GARD:13621,"Developmental and epileptic encephalopathy, 50",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014647|DOID:0080419|OMIM:616457|orphanet:448010|UMLS:C4225320|NCIT:C190868|SNOMEDCT:1237417007|MEDGEN:904125|GARD:13621|MIM:616457|ORDO:448010
disease,MONDO:0014708,ring chromosome 14,biolink:Disease,expanded,preexisting,GARD:6072,Ring chromosome 14,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014708|DOID:0070621|OMIM:616606|orphanet:1440|UMLS:C2930916|MESH:C535487|NCIT:C185638|SNOMEDCT:702345009|MEDGEN:419284|GARD:6072|MIM:616606|ORDO:1440|SNOMEDCT_US_2025_09_01:702345009
disease,MONDO:0014725,spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,biolink:Disease,expanded,preexisting,GARD:13425,Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014725|DOID:0070537|OMIM:616657|orphanet:447997|UMLS:C4225254|SNOMEDCT:1237418002|MEDGEN:900192|GARD:13425|MIM:616657|ORDO:447997|SNOMEDCT_US_2025_09_01:1237418002
disease,MONDO:0014912,"autoinflammation, panniculitis, and dermatosis syndrome, autosomal recessive",biolink:Disease,expanded,preexisting,GARD:13198,"Autoinflammation, panniculitis, and dermatosis syndrome, autosomal recessive",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014912|DOID:0080163|OMIM:617099|orphanet:500062|UMLS:C4310614|NCIT:C174441|SNOMEDCT:765435009|MEDGEN:934581|GARD:13198|MIM:617099|ORDO:500062|SNOMEDCT_US_2025_09_01:765435009
disease,MONDO:0014936,ZTTK syndrome,biolink:Disease,expanded,preexisting,GARD:13489,ZTTK syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014936|DOID:0060953|OMIM:617140|orphanet:500150|UMLS:C4310696|MEDDRA:10081208|SNOMEDCT:1169355000|MEDGEN:934663|GARD:13489|MIM:617140|ORDO:500150|SNOMEDCT_US_2025_09_01:1169355000
disease,MONDO:0014954,"Ehlers-Danlos syndrome, periodontal type 2",biolink:Disease,expanded,preexisting,GARD:12474,"Ehlers-Danlos syndrome, periodontitis type",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0014954|DOID:0080986|DOID:0080987|OMIM:617174|UMLS:C4310681|MEDGEN:934648|GARD:12474|MIM:130080|MIM:617174|ORDO:75392
disease,MONDO:0015003,"dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities",biolink:Disease,expanded,preexisting,GARD:13488,"Dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015003|DOID:0081419|OMIM:617282|orphanet:508093|UMLS:C4310634|SNOMEDCT:1236805005|MEDGEN:934601|GARD:13488|MIM:617282|ORDO:508093
disease,MONDO:0015032,intraneural perineurioma,biolink:Disease,expanded,preexisting,GARD:10921,Intraneural perineurioma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015032|DOID:4696|orphanet:100003|UMLS:C1370658|NCIT:C6911|SNOMEDCT:768934004|MEDGEN:237162|GARD:10921|SNOMEDCT_US_2025_09_01:768934004|http://id.who.int/icd/entity/362421359
disease,MONDO:0015046,gamma-heavy chain disease,biolink:Disease,expanded,preexisting,GARD:10346,Gamma heavy chain disease (clinical),biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015046|DOID:0060127|orphanet:100026|SNOMEDCT:109984001|MEDGEN:42374|GARD:10346|http://id.who.int/icd/entity/705015637
disease,MONDO:0015059,progressive non-fluent aphasia,biolink:Disease,expanded,preexisting,GARD:10793,Primary progressive non fluent aphasia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015059|DOID:0081390|orphanet:100070|UMLS:C0751706|MESH:D057178|NCIT:C85025|SNOMEDCT:716281000|MEDGEN:148373|GARD:10793|ORDO:100070
disease,MONDO:0015104,porphyria cutanea tarda,biolink:Disease,expanded,preexisting,GARD:7433,Porphyria cutanea tarda,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015104|DOID:3132|orphanet:101330|UMLS:C0162566|MESH:D017119|MEDDRA:10011665|MEDDRA:10036183|NCIT:C27725|SNOMEDCT:61860000|MEDGEN:56453|ICD10:E80.1|GARD:7433|ICD10CM:E80.1|MIM:176090|MIM:176100|ORDO:101330|SNOMEDCT_US_2025_09_01:61860000|http://id.who.int/icd/entity/370983230
disease,MONDO:0015129,chronic primary adrenal insufficiency,biolink:Disease,expanded,preexisting,GARD:5740,Autoimmune primary adrenal insufficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015129|DOID:13774|OMIM:240200|orphanet:101959|UMLS:C0001403|UMLS:C1868690|UMLS:C5848257|MESH:D000075262|MESH:D000224|MEDDRA:10001130|MEDDRA:10013096|MEDDRA:10036696|MEDDRA:10052381|MEDDRA:10085976|NCIT:C26689|SNOMEDCT:363732003|SNOMEDCT:373662000|MEDGEN:1324|ICD10:E27.1|HP:0008207|GARD:5740|MIM:103230|MIM:240200|SNOMEDCT_US_2025_09_01:363732003
disease,MONDO:0015168,arthrogryposis multiplex congenita,biolink:Disease,expanded,preexisting,GARD:777,Arthrogryposis multiplex congenita,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015168|DOID:0080954|OMIM.PS:617468|orphanet:1037|UMLS:C5779613|MEDDRA:10051643|SNOMEDCT:205402004|MEDGEN:1830310|GARD:777|ICD10CM:Q74.3|MIM:PS617468|http://id.who.int/icd/entity/1930990330
disease,MONDO:0015200,anisakiasis,biolink:Disease,expanded,preexisting,GARD:693,Anisakiasis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015200|DOID:7033|orphanet:1070|EFO:0007146|UMLS:C0162576|MESH:D017129|MEDDRA:10002533|MEDDRA:10020007|NCIT:C128393|SNOMEDCT:442652006|MEDGEN:102418|ICD10:B81.0|ICD9:127.1|GARD:693|ICD10CM:B81.0|SNOMEDCT_US_2025_09_01:442652006|http://id.who.int/icd/entity/2005274000
disease,MONDO:0015203,coronary artery congenital malformation,biolink:Disease,expanded,preexisting,GARD:1534,Abnormal coronary artery morphology,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015203|DOID:11843|orphanet:1081|UMLS:C0158623|UMLS:C4531298|MEDDRA:10010425|MEDDRA:10011072|MEDDRA:10061060|SNOMEDCT:28574005|SNOMEDCT:896818001|MEDGEN:1612789|ICD9:746.85|HP:0006704|Fyler:3100|GARD:1534|SNOMEDCT_US_2025_09_01:28574005|http://id.who.int/icd/entity/902783759
disease,MONDO:0015229,Bardet-Biedl syndrome,biolink:Disease,expanded,preexisting,GARD:6866,Bardet-Biedl syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015229|DOID:1935|OMIM.PS:209900|orphanet:110|UMLS:C0752166|MESH:D020788|MEDDRA:10048680|MEDDRA:10056715|NCIT:C118632|SNOMEDCT:5619004|MEDGEN:156019|ICD10:Q87.83|GARD:6866|MIM:PS209900|ORDO:110|SNOMEDCT_US_2025_09_01:5619004|http://id.who.int/icd/entity/255526264
disease,MONDO:0015231,Bartter syndrome,biolink:Disease,expanded,preexisting,GARD:5893,Bartter syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015231|DOID:445|OMIM.PS:601678|orphanet:112|UMLS:C0004775|MESH:D001477|MEDDRA:10050839|NCIT:C34412|SNOMEDCT:707742001|MEDGEN:2172|ICD10:E26.81|ICD9:255.13|GARD:5893|ICD10CM:E26.81|MIM:PS601678|SNOMEDCT_US_2025_09_01:707742001|http://id.who.int/icd/entity/777233947
disease,MONDO:0015240,digitotalar dysmorphism,biolink:Disease,expanded,preexisting,GARD:787,Digitotalar dysmorphism,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015240|DOID:0111596|orphanet:1146|MESH:C565097|GARD:787|MIM:126050|ORDO:1146|SNOMEDCT_US_2021_09_01:715314008|http://id.who.int/icd/entity/1679749810
disease,MONDO:0015243,allergic bronchopulmonary aspergillosis,biolink:Disease,expanded,preexisting,GARD:602,Allergic bronchopulmonary aspergillosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015243|DOID:13166|OMIM:103920|orphanet:1164|EFO:0007140|UMLS:C0004031|UMLS:C3278302|MESH:D001229|MEDDRA:10001707|MEDDRA:10006474|NCIT:C84547|SNOMEDCT:37981002|MEDGEN:479932|ICD10:B44.81|ICD9:518.6|GARD:602|ICD10CM:B44.81|MIM:103920|SNOMEDCT_US_2025_09_01:37981002|http://id.who.int/icd/entity/1591607082
disease,MONDO:0015254,schistosomiasis,biolink:Disease,expanded,preexisting,GARD:9687,Schistosomiasis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015254|DOID:1395|orphanet:1247|EFO:1001475|UMLS:C0029827|UMLS:C0036323|MESH:D012552|MEDDRA:10039603|MEDDRA:10039604|MEDDRA:10046149|NCIT:C35000|SNOMEDCT:10087007|SNOMEDCT:105661001|MEDGEN:48573|ICD9:120.8|GARD:9687|ICD10CM:B65|SNOMEDCT_US_2025_09_01:187116001|http://id.who.int/icd/entity/1194562592
disease,MONDO:0015260,diphyllobothriasis,biolink:Disease,expanded,preexisting,GARD:942,Diphyllobothriasis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015260|DOID:10075|orphanet:128|EFO:0007238|UMLS:C0012561|MESH:D004169|MEDDRA:10013029|MEDDRA:10013030|MEDDRA:10016710|NCIT:C128391|SNOMEDCT:187151009|SNOMEDCT:359799003|MEDGEN:3858|ICD10:B70.0|ICD9:123.4|GARD:942|ICD10CM:B70.0|SNOMEDCT_US_2025_09_01:187151009|http://id.who.int/icd/entity/1679215344
disease,MONDO:0015262,brachyolmia,biolink:Disease,expanded,preexisting,GARD:10903,Brachyolmia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015262|DOID:0050690|orphanet:1293|UMLS:C0432228|MESH:C537098|MEDDRA:10081832|SNOMEDCT:254088006|MEDGEN:96584|GARD:10903|MIM:113500|MIM:271530|MIM:271630|MIM:613678|ORDO:1293|http://id.who.int/icd/entity/1255949169
disease,MONDO:0015264,cryptogenic organizing pneumonia,biolink:Disease,expanded,preexisting,GARD:1620,Bronchiolitis obliterans organizing pneumonia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015264|DOID:0050157|orphanet:1302|EFO:1001300|UMLS:C0242770|MESH:D018549|MEDDRA:10006449|MEDDRA:10011496|MEDDRA:10066396|MEDDRA:10066847|NCIT:C62586|SNOMEDCT:129458007|SNOMEDCT:68409003|SNOMEDCT:719218000|MEDGEN:116663|ICD10:J84.116|ICD9:516.36|HP:0011945|GARD:1620|ICD10CM:J84.116|SNOMEDCT_US_2025_09_01:129458007|http://id.who.int/icd/entity/1937662238
disease,MONDO:0015286,congenital disorder of glycosylation,biolink:Disease,expanded,preexisting,GARD:10307,Congenital disorder of glycosylation,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015286|DOID:5212|orphanet:137|UMLS:C0282577|MESH:D018981|MEDDRA:10075892|NCIT:C84615|SNOMEDCT:238049009|MEDGEN:76469|GARD:10307|ORDO:137|SNOMEDCT_US_2025_09_01:238049009
disease,MONDO:0015301,primary cutaneous amyloidosis,biolink:Disease,expanded,preexisting,GARD:132,Primary cutaneous amyloidosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015301|DOID:0050639|orphanet:137807|UMLS:C0268397|MESH:C562642|NCIT:C199391|SNOMEDCT:282834007|SNOMEDCT:733729003|MEDGEN:120635|GARD:132|MIM:PS105250|ORDO:137807|ORDO:353220
disease,MONDO:0015306,Lemierre syndrome,biolink:Disease,expanded,preexisting,GARD:6882,Necrobacillosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015306|DOID:11337|orphanet:137839|UMLS:C0016879|UMLS:C0027537|UMLS:C0343525|MESH:D005674|MESH:D057831|MEDDRA:10017564|MEDDRA:10028846|MEDDRA:10054223|MEDDRA:10065552|NCIT:C84722|SNOMEDCT:1231140009|SNOMEDCT:52542005|MEDGEN:6541|ICD9:040.3|GARD:6882|SNOMEDCT_US_2025_09_01:52542005
disease,MONDO:0015333,progeroid syndrome,biolink:Disease,expanded,preexisting,GARD:7467,Hutchinson-Gilford syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015333|DOID:0081332|DOID:3911|OMIM.PS:176670|orphanet:139033|UMLS:C0033300|UMLS:C5848146|MESH:D011371|MEDDRA:10036794|MEDDRA:10091449|NCIT:C34951|MEDGEN:1864204|ICD10:E34.8|GARD:7467|MIM:176670|MIM:PS176670|ORDO:740|SNOMEDCT_US_2025_09_01:190590004|http://id.who.int/icd/entity/926151882
disease,MONDO:0015347,multicentric reticulohistiocytosis,biolink:Disease,expanded,preexisting,GARD:7103,Multicentric reticulohistiocytosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015347|DOID:11824|orphanet:139436|UMLS:C0311284|MEDDRA:10070595|NCIT:C27896|SNOMEDCT:84241008|MEDGEN:86315|ICD10:E78.81|GARD:7103|ICD10CM:E78.81|ORDO:139436|SNOMEDCT_US_2025_09_01:84241008|http://id.who.int/icd/entity/977116795
disease,MONDO:0015375,orofaciodigital syndrome,biolink:Disease,expanded,preexisting,GARD:115,Acrocephalopolysyndactyly type III,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015375|DOID:0060316|DOID:0060359|DOID:0060380|DOID:0070757|DOID:0090001|DOID:0110716|DOID:0110717|DOID:0110718|DOID:0110719|DOID:0111604|DOID:13501|DOID:2907|DOID:4258|DOID:4501|OMIM.PS:311200|orphanet:140997|UMLS:C0026363|UMLS:C0029294|UMLS:C0031900|UMLS:C0221060|UMLS:C0265240|UMLS:C1510460|UMLS:C4540131|MESH:C535483|MESH:C537227|MESH:C563491|MESH:D006053|MESH:D009958|MESH:D010855|MESH:D020331|MESH:D058497|MEDDRA:10030069|MEDDRA:10035009|MEDDRA:10039204|MEDDRA:10039205|MEDDRA:10050349|MEDDRA:10051934|MEDDRA:10078419|MEDDRA:10078421|MEDDRA:10088169|MEDDRA:10088170|MEDDRA:10090383|NCIT:C220070|NCIT:C75481|NCIT:C84740|NCIT:C84893|NCIT:C85010|NCIT:C98931|SNOMEDCT:1010685005|SNOMEDCT:1217382002|SNOMEDCT:205418005|SNOMEDCT:254026007|SNOMEDCT:4602007|SNOMEDCT:52868006|SNOMEDCT:703973009|SNOMEDCT:766987006|MEDGEN:14518|ICD10:Q87.0|HP:0000201|GARD:115|GARD:17970|GARD:6465|GARD:6540|GARD:8549|MIM:101120|MIM:157900|MIM:164210|MIM:165590|MIM:261800|MIM:311200|MIM:600118|MIM:614222|MIM:614225|MIM:615663|MIM:617682|MIM:PS219000|ORDO:2052|ORDO:2053|ORDO:2750|ORDO:2756|ORDO:3128|ORDO:374|ORDO:529965|SNOMEDCT_US_2021_09_01:52616002|SNOMEDCT_US_2025_09_01:156908005|SNOMEDCT_US_2025_09_01:1779005|SNOMEDCT_US_2025_09_01:403773005|SNOMEDCT_US_2025_09_01:46567003|SNOMEDCT_US_2025_09_01:52868006|SNOMEDCT_US_2025_09_01:89444000|SNOMEDCT_US_2026_03_01:1217382002|http://id.who.int/icd/entity/1405407847
disease,MONDO:0015375,orofaciodigital syndrome,biolink:Disease,expanded,preexisting,GARD:17970,Pilarowski-Bjornsson syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015375|DOID:0060316|DOID:0060359|DOID:0060380|DOID:0070757|DOID:0090001|DOID:0110716|DOID:0110717|DOID:0110718|DOID:0110719|DOID:0111604|DOID:13501|DOID:2907|DOID:4258|DOID:4501|OMIM.PS:311200|orphanet:140997|UMLS:C0026363|UMLS:C0029294|UMLS:C0031900|UMLS:C0221060|UMLS:C0265240|UMLS:C1510460|UMLS:C4540131|MESH:C535483|MESH:C537227|MESH:C563491|MESH:D006053|MESH:D009958|MESH:D010855|MESH:D020331|MESH:D058497|MEDDRA:10030069|MEDDRA:10035009|MEDDRA:10039204|MEDDRA:10039205|MEDDRA:10050349|MEDDRA:10051934|MEDDRA:10078419|MEDDRA:10078421|MEDDRA:10088169|MEDDRA:10088170|MEDDRA:10090383|NCIT:C220070|NCIT:C75481|NCIT:C84740|NCIT:C84893|NCIT:C85010|NCIT:C98931|SNOMEDCT:1010685005|SNOMEDCT:1217382002|SNOMEDCT:205418005|SNOMEDCT:254026007|SNOMEDCT:4602007|SNOMEDCT:52868006|SNOMEDCT:703973009|SNOMEDCT:766987006|MEDGEN:14518|ICD10:Q87.0|HP:0000201|GARD:115|GARD:17970|GARD:6465|GARD:6540|GARD:8549|MIM:101120|MIM:157900|MIM:164210|MIM:165590|MIM:261800|MIM:311200|MIM:600118|MIM:614222|MIM:614225|MIM:615663|MIM:617682|MIM:PS219000|ORDO:2052|ORDO:2053|ORDO:2750|ORDO:2756|ORDO:3128|ORDO:374|ORDO:529965|SNOMEDCT_US_2021_09_01:52616002|SNOMEDCT_US_2025_09_01:156908005|SNOMEDCT_US_2025_09_01:1779005|SNOMEDCT_US_2025_09_01:403773005|SNOMEDCT_US_2025_09_01:46567003|SNOMEDCT_US_2025_09_01:52868006|SNOMEDCT_US_2025_09_01:89444000|SNOMEDCT_US_2026_03_01:1217382002|http://id.who.int/icd/entity/1405407847
disease,MONDO:0015375,orofaciodigital syndrome,biolink:Disease,expanded,preexisting,GARD:6465,Cryptophthalmos syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015375|DOID:0060316|DOID:0060359|DOID:0060380|DOID:0070757|DOID:0090001|DOID:0110716|DOID:0110717|DOID:0110718|DOID:0110719|DOID:0111604|DOID:13501|DOID:2907|DOID:4258|DOID:4501|OMIM.PS:311200|orphanet:140997|UMLS:C0026363|UMLS:C0029294|UMLS:C0031900|UMLS:C0221060|UMLS:C0265240|UMLS:C1510460|UMLS:C4540131|MESH:C535483|MESH:C537227|MESH:C563491|MESH:D006053|MESH:D009958|MESH:D010855|MESH:D020331|MESH:D058497|MEDDRA:10030069|MEDDRA:10035009|MEDDRA:10039204|MEDDRA:10039205|MEDDRA:10050349|MEDDRA:10051934|MEDDRA:10078419|MEDDRA:10078421|MEDDRA:10088169|MEDDRA:10088170|MEDDRA:10090383|NCIT:C220070|NCIT:C75481|NCIT:C84740|NCIT:C84893|NCIT:C85010|NCIT:C98931|SNOMEDCT:1010685005|SNOMEDCT:1217382002|SNOMEDCT:205418005|SNOMEDCT:254026007|SNOMEDCT:4602007|SNOMEDCT:52868006|SNOMEDCT:703973009|SNOMEDCT:766987006|MEDGEN:14518|ICD10:Q87.0|HP:0000201|GARD:115|GARD:17970|GARD:6465|GARD:6540|GARD:8549|MIM:101120|MIM:157900|MIM:164210|MIM:165590|MIM:261800|MIM:311200|MIM:600118|MIM:614222|MIM:614225|MIM:615663|MIM:617682|MIM:PS219000|ORDO:2052|ORDO:2053|ORDO:2750|ORDO:2756|ORDO:3128|ORDO:374|ORDO:529965|SNOMEDCT_US_2021_09_01:52616002|SNOMEDCT_US_2025_09_01:156908005|SNOMEDCT_US_2025_09_01:1779005|SNOMEDCT_US_2025_09_01:403773005|SNOMEDCT_US_2025_09_01:46567003|SNOMEDCT_US_2025_09_01:52868006|SNOMEDCT_US_2025_09_01:89444000|SNOMEDCT_US_2026_03_01:1217382002|http://id.who.int/icd/entity/1405407847
disease,MONDO:0015375,orofaciodigital syndrome,biolink:Disease,expanded,preexisting,GARD:8549,Oromandibular-limb hypogenesis spectrum,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015375|DOID:0060316|DOID:0060359|DOID:0060380|DOID:0070757|DOID:0090001|DOID:0110716|DOID:0110717|DOID:0110718|DOID:0110719|DOID:0111604|DOID:13501|DOID:2907|DOID:4258|DOID:4501|OMIM.PS:311200|orphanet:140997|UMLS:C0026363|UMLS:C0029294|UMLS:C0031900|UMLS:C0221060|UMLS:C0265240|UMLS:C1510460|UMLS:C4540131|MESH:C535483|MESH:C537227|MESH:C563491|MESH:D006053|MESH:D009958|MESH:D010855|MESH:D020331|MESH:D058497|MEDDRA:10030069|MEDDRA:10035009|MEDDRA:10039204|MEDDRA:10039205|MEDDRA:10050349|MEDDRA:10051934|MEDDRA:10078419|MEDDRA:10078421|MEDDRA:10088169|MEDDRA:10088170|MEDDRA:10090383|NCIT:C220070|NCIT:C75481|NCIT:C84740|NCIT:C84893|NCIT:C85010|NCIT:C98931|SNOMEDCT:1010685005|SNOMEDCT:1217382002|SNOMEDCT:205418005|SNOMEDCT:254026007|SNOMEDCT:4602007|SNOMEDCT:52868006|SNOMEDCT:703973009|SNOMEDCT:766987006|MEDGEN:14518|ICD10:Q87.0|HP:0000201|GARD:115|GARD:17970|GARD:6465|GARD:6540|GARD:8549|MIM:101120|MIM:157900|MIM:164210|MIM:165590|MIM:261800|MIM:311200|MIM:600118|MIM:614222|MIM:614225|MIM:615663|MIM:617682|MIM:PS219000|ORDO:2052|ORDO:2053|ORDO:2750|ORDO:2756|ORDO:3128|ORDO:374|ORDO:529965|SNOMEDCT_US_2021_09_01:52616002|SNOMEDCT_US_2025_09_01:156908005|SNOMEDCT_US_2025_09_01:1779005|SNOMEDCT_US_2025_09_01:403773005|SNOMEDCT_US_2025_09_01:46567003|SNOMEDCT_US_2025_09_01:52868006|SNOMEDCT_US_2025_09_01:89444000|SNOMEDCT_US_2026_03_01:1217382002|http://id.who.int/icd/entity/1405407847
